system:index,B1,B2,B3,B4,B5,B6,B7,Class,.geo
3_189_0,0.16066203,0.14449377,0.13449612,0.13913979,0.19587912,0.15347165,0.11812865,3.0,
3_190_0,0.1646362,0.14821558,0.13882491,0.13699001,0.23276484,0.19091468,0.1491464,3.0,
3_191_0,0.1597354,0.14405413,0.13441636,0.13640083,0.22583753,0.1952098,0.15504587,3.0,
3_192_0,0.15250349,0.13504983,0.11907521,0.11499844,0.21575771,0.16161993,0.11559281,3.0,
3_193_0,0.2231593,0.21368565,0.20915212,0.21095948,0.2520028,0.19807711,0.12534519,3.0,
3_194_0,0.15700835,0.13976969,0.124216326,0.12286225,0.20801194,0.18493071,0.14859466,3.0,
3_195_0,0.17734477,0.16340528,0.15123545,0.14814568,0.23698853,0.19458225,0.14874591,3.0,
3_196_0,0.13786833,0.11452383,0.09191891,0.07953818,0.17855304,0.10612373,0.069133684,3.0,
3_197_0,0.16873886,0.15306252,0.14275776,0.1379489,0.2510412,0.18996301,0.1400244,3.0,
3_198_0,0.17526843,0.16265644,0.15468511,0.15736471,0.24175426,0.21208635,0.16912152,3.0,
3_199_0,0.15923026,0.14322506,0.13187797,0.13476917,0.2403578,0.20905603,0.15790515,3.0,
4_0_0,0.14515102,0.12658207,0.11547641,0.10511266,0.25698698,0.14487544,0.09614013,4.0,
4_1_0,0.20992616,0.20424762,0.20737556,0.22596058,0.28415233,0.25810054,0.18159783,4.0,
4_2_0,0.17807803,0.16623424,0.15387042,0.16278487,0.19676045,0.18709435,0.15555122,4.0,
4_3_0,0.15582745,0.13943468,0.12946402,0.12725084,0.24003911,0.18809171,0.1466221,4.0,
4_4_0,0.1601094,0.14468291,0.13070203,0.1290162,0.16832499,0.13544641,0.10334063,4.0,
4_5_0,0.1823397,0.1708763,0.1668125,0.17884746,0.19863223,0.19861688,0.16976252,4.0,
4_6_0,0.22069561,0.21918516,0.2257543,0.24427272,0.2904954,0.26251113,0.18469949,4.0,
4_7_0,0.18421517,0.17302598,0.16437602,0.17324588,0.22757126,0.20473585,0.16406533,4.0,
4_8_0,0.16724452,0.15160957,0.14523211,0.15122879,0.2225307,0.19247931,0.15290645,4.0,
4_9_0,0.18770272,0.1766627,0.16659848,0.1708987,0.18770698,0.17293215,0.13943757,4.0,
4_10_0,0.14116956,0.122073226,0.109876886,0.10244906,0.2163228,0.15742896,0.10954969,4.0,
4_11_0,0.17535464,0.16205877,0.14497498,0.13475992,0.1910214,0.13862267,0.11100601,4.0,
4_12_0,0.14955245,0.12991735,0.11434524,0.10394013,0.22668286,0.1492267,0.10412887,4.0,
4_13_0,0.16531223,0.1500771,0.13921411,0.14146003,0.2133913,0.17932183,0.14110607,4.0,
4_14_0,0.16171265,0.14816332,0.1388477,0.138571,0.22651364,0.19253863,0.14457726,4.0,
4_15_0,0.1744706,0.16088286,0.14926018,0.15168856,0.19221185,0.16783156,0.13587764,4.0,
4_16_0,0.15833293,0.14326182,0.13634375,0.13913065,0.25069404,0.19900627,0.15419523,4.0,
4_17_0,0.20510972,0.19779205,0.20670478,0.20784181,0.2690293,0.2430112,0.16791186,4.0,
4_18_0,0.1766567,0.1646181,0.15488575,0.15827012,0.20860009,0.18537152,0.14576104,4.0,
4_19_0,0.1484305,0.13085043,0.11819709,0.10527664,0.2324578,0.1436612,0.09741695,4.0,
4_20_0,0.13570774,0.113253504,0.09646202,0.08589022,0.19721422,0.1189509,0.07861309,4.0,
4_21_0,0.16410771,0.1484583,0.13797414,0.13724343,0.21192451,0.17342253,0.13297687,4.0,
4_22_0,0.1517325,0.1354132,0.12455244,0.12557608,0.24338964,0.20234378,0.14904965,4.0,
4_23_0,0.19993463,0.1899654,0.18161497,0.18625094,0.21667564,0.18454407,0.14081617,4.0,
4_24_0,0.19557066,0.18777117,0.17973319,0.17920548,0.20816495,0.17876825,0.1368358,4.0,
4_25_0,0.17744963,0.16663225,0.16179873,0.17140988,0.20307323,0.19635212,0.16817795,4.0,
4_26_0,0.17450349,0.1613679,0.14843039,0.14644623,0.19716303,0.1538799,0.11830136,4.0,
4_27_0,0.17610838,0.1657179,0.14741878,0.14807194,0.2193574,0.172814,0.13294871,4.0,
4_28_0,0.17362992,0.16030335,0.15286036,0.15618882,0.24072927,0.20866303,0.16099396,4.0,
4_29_0,0.16851962,0.15422171,0.13756806,0.13897002,0.16474432,0.14855552,0.123497605,4.0,
4_30_0,0.15212992,0.13373673,0.12323456,0.13209154,0.25671998,0.20441452,0.15351398,4.0,
4_31_0,0.192624,0.18215993,0.18378507,0.19526091,0.24081683,0.20856574,0.15426531,4.0,
4_32_0,0.16646679,0.15147698,0.1411733,0.14324394,0.21640982,0.17040248,0.13881168,4.0,
4_33_0,0.15694787,0.1391381,0.123506516,0.11860855,0.20132491,0.145659,0.11198415,4.0,
4_34_0,0.1546689,0.13746104,0.1213916,0.11825411,0.23090027,0.16388594,0.11244669,4.0,
4_35_0,0.18462245,0.17278506,0.16007751,0.16366868,0.21149643,0.17858273,0.13990144,4.0,
4_36_0,0.15767214,0.13944814,0.12821324,0.1271846,0.20188725,0.1570721,0.12313482,4.0,
4_37_0,0.15265667,0.13426387,0.120391265,0.11516756,0.18950948,0.13582145,0.10086562,4.0,
4_38_0,0.14405894,0.12515773,0.11149099,0.11207239,0.20345639,0.16841221,0.13063629,4.0,
4_39_0,0.14357102,0.12441909,0.119862854,0.14054772,0.24367523,0.20522043,0.17665513,4.0,
4_40_0,0.1745,0.16141783,0.15394561,0.15553856,0.25023273,0.21046197,0.1568518,4.0,
4_41_0,0.1574029,0.14140098,0.13404793,0.13164791,0.23941706,0.17994118,0.13254458,4.0,
4_42_0,0.21145067,0.20494886,0.19497308,0.20029756,0.23193061,0.20311052,0.15851896,4.0,
4_43_0,0.1419501,0.121762745,0.10546187,0.099078536,0.22471836,0.14358431,0.09975126,4.0,
4_44_0,0.15833685,0.14233594,0.13598776,0.14843073,0.24004993,0.23261476,0.19019276,4.0,
4_45_0,0.17977339,0.16734609,0.15888214,0.16510168,0.20079337,0.19164261,0.15804285,4.0,
4_46_0,0.16195148,0.14609675,0.13759474,0.13794981,0.23807734,0.17146361,0.13246989,4.0,
4_47_0,0.15429176,0.13574506,0.12308646,0.12213075,0.20166308,0.17625675,0.13140231,4.0,
4_48_0,0.13489285,0.113253966,0.096343674,0.084133655,0.18408845,0.1341496,0.09144235,4.0,
4_49_0,0.21276909,0.2088758,0.19878328,0.20477265,0.21560742,0.19532213,0.16565385,4.0,
4_50_0,0.16560158,0.1506879,0.13629,0.13707834,0.15538782,0.14448318,0.124157235,4.0,
4_51_0,0.15226029,0.1356621,0.1232989,0.11989497,0.18899885,0.15007342,0.11561673,4.0,
4_52_0,0.14400902,0.12770613,0.123862,0.14625785,0.28379542,0.31052077,0.2396198,4.0,
4_53_0,0.18100801,0.17230317,0.17248027,0.18242666,0.23303775,0.21417321,0.16119328,4.0,
4_54_0,0.16853116,0.15457061,0.14608653,0.14925042,0.21312267,0.18667436,0.1519124,4.0,
4_55_0,0.16503464,0.149717,0.13688198,0.14837927,0.19409522,0.19169581,0.16168661,4.0,
4_56_0,0.18931061,0.17945744,0.17511877,0.17931251,0.22799565,0.18677922,0.1545992,4.0,
4_57_0,0.16799048,0.1545071,0.142927,0.14724956,0.22038466,0.17832807,0.1458642,4.0,
4_58_0,0.16059196,0.14417954,0.12581491,0.124977574,0.14915256,0.1383331,0.11711435,4.0,
4_59_0,0.15322201,0.13599245,0.11897777,0.11111593,0.21906103,0.14831373,0.10495528,4.0,
4_60_0,0.18042901,0.1663705,0.15394327,0.15770364,0.18964216,0.16843963,0.14450423,4.0,
4_61_0,0.17462233,0.15868743,0.1450009,0.14272186,0.21557315,0.15780316,0.12005676,4.0,
4_62_0,0.15816325,0.14317939,0.13161395,0.13129939,0.2116893,0.17350724,0.13673985,4.0,
4_63_0,0.16457734,0.14930795,0.13382238,0.13651796,0.15911263,0.16192418,0.13835669,4.0,
4_64_0,0.18348096,0.17285606,0.1670567,0.17536776,0.21633688,0.19238952,0.15703201,4.0,
4_65_0,0.1990428,0.18974958,0.18594998,0.19401948,0.21599872,0.19413339,0.14344546,4.0,
4_66_0,0.25652307,0.2569856,0.26016733,0.27592605,0.33850175,0.25845423,0.23192258,4.0,
4_67_0,0.2007703,0.19143403,0.18344243,0.18642063,0.23695824,0.21263525,0.16732657,4.0,
4_68_0,0.18907666,0.18032497,0.17134544,0.17487837,0.19601008,0.17178953,0.13851935,4.0,
4_69_0,0.1530158,0.13522291,0.12195826,0.12001829,0.21162294,0.15323295,0.114024885,4.0,
4_70_0,0.17917828,0.16662368,0.15410252,0.15734625,0.18144384,0.16926195,0.14126028,4.0,
4_71_0,0.1758538,0.16259404,0.14894888,0.15012257,0.17688653,0.15912801,0.1279932,4.0,
4_72_0,0.1526595,0.13399136,0.11592294,0.11760884,0.14593486,0.14010738,0.123142764,4.0,
4_73_0,0.14605877,0.1259515,0.1131777,0.104756884,0.2354386,0.16188371,0.115709126,4.0,
4_74_0,0.1285658,0.10702494,0.105928466,0.07952408,0.32012436,0.24933675,0.12127161,4.0,
4_75_0,0.19900113,0.19019249,0.18650477,0.19772086,0.24735019,0.21986234,0.17593625,4.0,
4_76_0,0.16730136,0.14826685,0.1430139,0.15145072,0.24709742,0.22966163,0.16769707,4.0,
4_77_0,0.1728268,0.15892869,0.14906332,0.15448806,0.19450448,0.17855045,0.15063402,4.0,
4_78_0,0.20121656,0.19325127,0.18552497,0.1903798,0.25405344,0.24281204,0.16896056,4.0,
4_79_0,0.1521895,0.13571036,0.12695518,0.13091417,0.19972146,0.16245282,0.1311347,4.0,
4_80_0,0.14076093,0.12013684,0.10619525,0.1013624,0.20489489,0.16483907,0.11927276,4.0,
4_81_0,0.16734295,0.15187865,0.13690999,0.13453616,0.18548585,0.14413114,0.11680306,4.0,
4_82_0,0.15201627,0.13465393,0.12099504,0.12014136,0.18521185,0.1641854,0.13013393,4.0,
4_83_0,0.17485678,0.16214126,0.1544629,0.16524047,0.19255541,0.19491298,0.17032689,4.0,
4_84_0,0.18524949,0.17582291,0.17273186,0.18339562,0.22090854,0.1921864,0.15645406,4.0,
4_85_0,0.16764995,0.15276164,0.13896766,0.14117026,0.19747664,0.16616483,0.13480832,4.0,
4_86_0,0.16011748,0.14337248,0.13439478,0.1484299,0.21562085,0.21964526,0.1821948,4.0,
4_87_0,0.15764265,0.14108902,0.1279222,0.12986512,0.19890496,0.17478172,0.13748649,4.0,
4_88_0,0.15424688,0.1368309,0.12458768,0.12322785,0.20596239,0.1756472,0.13484606,4.0,
4_89_0,0.13455245,0.11349875,0.09886375,0.08620943,0.22220838,0.17631984,0.13391297,4.0,
4_90_0,0.1956202,0.18510224,0.17355494,0.17372166,0.23010969,0.1741298,0.13948211,4.0,
4_91_0,0.21830934,0.21056946,0.20463845,0.2259222,0.30227312,0.24145082,0.1744173,4.0,
4_92_0,0.1685137,0.1536187,0.14465918,0.16327795,0.19743317,0.21109515,0.17823397,4.0,
4_93_0,0.18322268,0.17200817,0.15890291,0.16361122,0.17887798,0.1772052,0.15680212,4.0,
4_94_0,0.15517324,0.13756345,0.119155355,0.118054286,0.13741477,0.13585038,0.117936246,4.0,
4_95_0,0.17427966,0.15475592,0.12601939,0.121862076,0.13147628,0.14312892,0.09655844,4.0,
4_96_0,0.15450689,0.13543567,0.11869622,0.11235793,0.15370384,0.12269675,0.09500192,4.0,
4_97_0,0.14366806,0.12415905,0.11268836,0.103128105,0.24893041,0.17161718,0.120057926,4.0,
4_98_0,0.1525947,0.13429368,0.11943489,0.11913934,0.1842384,0.17102614,0.13320012,4.0,
4_99_0,0.17797619,0.16399115,0.15309249,0.15988381,0.21079405,0.20333831,0.15962672,4.0,
4_100_0,0.15251622,0.13902639,0.14005563,0.1680898,0.26562598,0.20513918,0.14437449,4.0,
4_101_0,0.17757533,0.16310504,0.15311751,0.15559813,0.18240845,0.15399511,0.1281935,4.0,
4_102_0,0.16822127,0.15338793,0.14574273,0.15071937,0.20110902,0.1838082,0.14380349,4.0,
4_103_0,0.17683342,0.16485813,0.14786008,0.15056334,0.21350123,0.17022836,0.12867564,4.0,
4_104_0,0.2025176,0.1931455,0.18168087,0.18543808,0.20563343,0.18250895,0.1530194,4.0,
4_105_0,0.15756685,0.1410232,0.12992924,0.13132748,0.18628512,0.16140218,0.12847073,4.0,
4_106_0,0.15941909,0.14219609,0.12731962,0.13045752,0.17132258,0.15478641,0.12612827,4.0,
4_107_0,0.20138125,0.19306345,0.18764125,0.19688928,0.23863074,0.2250554,0.18327269,4.0,
4_108_0,0.16027501,0.1431233,0.12787777,0.12905942,0.1838833,0.15723544,0.12843981,4.0,
4_109_0,0.1895926,0.17611575,0.15952416,0.15931082,0.18351507,0.1613515,0.13584797,4.0,
4_110_0,0.17789473,0.16786723,0.16198,0.17049795,0.27604252,0.23402846,0.17324437,4.0,
4_111_0,0.15968409,0.14462094,0.13286705,0.14012909,0.2080141,0.18956685,0.15333925,4.0,
4_112_0,0.26070723,0.26150316,0.26731282,0.2887437,0.3313825,0.20976545,0.20028801,4.0,
4_113_0,0.14559615,0.127005,0.11830623,0.11897107,0.23619348,0.1765947,0.13701144,4.0,
4_114_0,0.15664849,0.14096479,0.12770943,0.12830271,0.23794645,0.17962445,0.13156255,4.0,
4_115_0,0.15691753,0.14056717,0.13162783,0.12494376,0.24813187,0.16591345,0.11730302,4.0,
4_116_0,0.17692141,0.16528603,0.15662688,0.16723672,0.18702753,0.18623559,0.16132365,4.0,
4_117_0,0.16408534,0.14752881,0.13086148,0.12967683,0.17628837,0.15725815,0.12698649,4.0,
4_118_0,0.16838615,0.15225233,0.14141482,0.1407641,0.2560168,0.19178355,0.14144297,4.0,
4_119_0,0.16571754,0.15173343,0.13877198,0.14275174,0.23245358,0.18145232,0.14104074,4.0,
4_120_0,0.1532141,0.13544275,0.12141597,0.11764564,0.19968012,0.16168886,0.12586269,4.0,
4_121_0,0.14661497,0.1290058,0.116019905,0.11252041,0.21365628,0.15292275,0.11632912,4.0,
4_122_0,0.20166786,0.1907797,0.18432674,0.18685752,0.21858498,0.17424987,0.13015951,4.0,
4_123_0,0.17540807,0.16084477,0.14578895,0.14851022,0.1678994,0.15912095,0.13505544,4.0,
4_124_0,0.14876372,0.12975492,0.12024131,0.12760442,0.24226789,0.20752063,0.16105306,4.0,
4_125_0,0.1563873,0.14084123,0.13300821,0.1372214,0.22376236,0.1822051,0.13877852,4.0,
4_126_0,0.18653221,0.17820366,0.17920268,0.18505414,0.2406335,0.20009996,0.16289675,4.0,
4_127_0,0.17308283,0.16110294,0.15543911,0.16193101,0.20898566,0.19517723,0.16784936,4.0,
4_128_0,0.18444791,0.17113264,0.16105337,0.16781093,0.19341858,0.17587999,0.14805752,4.0,
4_129_0,0.1574307,0.14001015,0.12274915,0.11957914,0.1560667,0.13177346,0.10667811,4.0,
4_130_0,0.15740132,0.14101407,0.12755527,0.13036449,0.20836279,0.18299256,0.14052369,4.0,
4_131_0,0.174889,0.16273996,0.15001252,0.15085505,0.22245525,0.17520961,0.14013709,4.0,
4_132_0,0.17835715,0.16507187,0.1549204,0.16244142,0.1948735,0.1702477,0.13807544,4.0,
4_133_0,0.15200682,0.1338298,0.12150416,0.11810092,0.24221984,0.17739412,0.1286818,4.0,
4_134_0,0.17803065,0.16548903,0.15310207,0.15185735,0.18104286,0.16528328,0.13687176,4.0,
4_135_0,0.2510888,0.25316092,0.25495183,0.2795092,0.3260833,0.26575917,0.19414121,4.0,
4_136_0,0.16504352,0.14956275,0.13792223,0.1398392,0.22434956,0.20913225,0.14936508,4.0,
4_137_0,0.14821479,0.13112298,0.12205368,0.12062197,0.2517858,0.1937975,0.13921584,4.0,
4_138_0,0.20034921,0.19164018,0.18829581,0.19742821,0.24751654,0.21544224,0.16236262,4.0,
4_139_0,0.16817242,0.15476254,0.15034851,0.159915,0.25690493,0.21143764,0.16312233,4.0,
4_140_0,0.12956563,0.10733729,0.092881925,0.07862886,0.24971572,0.12094149,0.07331514,4.0,
4_141_0,0.14419958,0.12582302,0.109649695,0.107215635,0.19630122,0.16768484,0.123097226,4.0,
4_142_0,0.1594693,0.14395894,0.13361359,0.13486122,0.2169299,0.18231785,0.146234,4.0,
4_143_0,0.22164032,0.21212189,0.2027652,0.20664395,0.20441909,0.23032984,0.19724508,4.0,
4_144_0,0.17340715,0.15879744,0.148662,0.1517546,0.17143664,0.1616889,0.13639528,4.0,
4_145_0,0.15033892,0.13225676,0.12197633,0.12818508,0.22203128,0.20350525,0.15812615,4.0,
4_146_0,0.17896947,0.16739044,0.1610385,0.16717403,0.20477405,0.1932399,0.15621355,4.0,
4_147_0,0.15396969,0.13590302,0.12097966,0.11757954,0.21661831,0.16507488,0.12304299,4.0,
4_148_0,0.17268214,0.15489703,0.13654006,0.1395342,0.18362474,0.16196287,0.1325308,4.0,
4_149_0,0.16089448,0.14490463,0.13116242,0.12612331,0.21475767,0.1649886,0.11923017,4.0,
4_150_0,0.14761606,0.13010931,0.118045986,0.11892782,0.1840926,0.16107386,0.12364806,4.0,
4_151_0,0.13831283,0.11785212,0.10163192,0.08919739,0.20607108,0.12782772,0.087390214,4.0,
4_152_0,0.21833915,0.21245657,0.20766348,0.21899664,0.23404783,0.20712933,0.17718956,4.0,
4_153_0,0.13829091,0.11734998,0.10470575,0.097337596,0.23253137,0.14456263,0.09741122,4.0,
4_154_0,0.14800414,0.12910733,0.112550534,0.10882558,0.20020264,0.15268452,0.114122204,4.0,
4_155_0,0.14842045,0.130145,0.12083297,0.11349013,0.2622244,0.15601107,0.103643015,4.0,
4_156_0,0.20964646,0.20777231,0.20170394,0.21840763,0.25568062,0.21696767,0.1625051,4.0,
4_157_0,0.17073281,0.15807368,0.14636353,0.14961284,0.20073923,0.18171829,0.14048477,4.0,
4_158_0,0.16515212,0.15045592,0.14320287,0.1581426,0.22550015,0.21037762,0.16962062,4.0,
4_159_0,0.15588197,0.13969716,0.12758324,0.13391156,0.23058839,0.21578962,0.1674293,4.0,
4_160_0,0.14460239,0.12469074,0.11048213,0.10184592,0.20683269,0.1464725,0.106355265,4.0,
4_161_0,0.16321279,0.14709246,0.13481984,0.13418126,0.18612725,0.15044518,0.1224049,4.0,
4_162_0,0.15612438,0.13799763,0.12469594,0.12618525,0.1914548,0.16132575,0.12354728,4.0,
4_163_0,0.16049512,0.14510271,0.13335054,0.13278668,0.17918926,0.15926944,0.13072754,4.0,
4_164_0,0.183047,0.17147484,0.16101028,0.1610275,0.17456914,0.16036972,0.14186409,4.0,
4_165_0,0.16270575,0.1485175,0.14059252,0.14010507,0.2159451,0.17643043,0.14091216,4.0,
4_166_0,0.1548119,0.13704169,0.122874856,0.12202105,0.20742533,0.16033107,0.12188749,4.0,
4_167_0,0.15718384,0.14103375,0.13571392,0.14479718,0.2437351,0.19446473,0.14468274,4.0,
4_168_0,0.14423463,0.12625495,0.11559546,0.10234702,0.20091395,0.17466708,0.1310847,4.0,
4_169_0,0.14429191,0.12571272,0.11355371,0.110312946,0.23372625,0.17925636,0.13339457,4.0,
4_170_0,0.15036446,0.131287,0.11948535,0.1119555,0.21900961,0.15431046,0.113920026,4.0,
4_171_0,0.1368393,0.116116606,0.09922111,0.084425755,0.2323857,0.13365811,0.08978465,4.0,
4_172_0,0.15319045,0.13408706,0.12341222,0.12945803,0.23189935,0.18081924,0.13147272,4.0,
4_173_0,0.17701586,0.1644871,0.15420046,0.15561913,0.19967437,0.18611607,0.15756659,4.0,
4_174_0,0.17422521,0.16070119,0.15856045,0.16933332,0.23659813,0.20486681,0.15925801,4.0,
4_175_0,0.15062654,0.1337495,0.12765938,0.13565266,0.24836005,0.21248151,0.15977381,4.0,
4_176_0,0.1831566,0.16974469,0.1634761,0.16203973,0.25769132,0.18660568,0.1406392,4.0,
4_177_0,0.14279278,0.123110145,0.110377975,0.10993692,0.22720541,0.16405311,0.12081374,4.0,
4_178_0,0.2517085,0.25382683,0.26812005,0.28595632,0.34477168,0.31796485,0.20110552,4.0,
4_179_0,0.20712434,0.20202723,0.20751794,0.2235562,0.2711815,0.25171903,0.18156604,4.0,
4_180_0,0.15489629,0.13721772,0.12714715,0.12307741,0.23553377,0.17368801,0.12391837,4.0,
4_181_0,0.17652716,0.1623787,0.15094256,0.1563102,0.19695158,0.1813514,0.14649756,4.0,
4_182_0,0.14905031,0.13106109,0.1218378,0.12818433,0.23923996,0.21492264,0.17165275,4.0,
4_183_0,0.19284004,0.18221556,0.17591482,0.18491274,0.22038011,0.20797181,0.15576655,4.0,
4_184_0,0.1510736,0.1331388,0.12001976,0.118917674,0.21610059,0.16158251,0.120600305,4.0,
4_185_0,0.16693962,0.15246965,0.14368604,0.1478721,0.19058909,0.16013035,0.12744145,4.0,
4_186_0,0.15937214,0.14087981,0.12806445,0.111474395,0.2643643,0.15088275,0.10542767,4.0,
4_187_0,0.20985837,0.20082325,0.19317141,0.19853283,0.2321434,0.19005175,0.15937588,4.0,
4_188_0,0.17334566,0.16005805,0.14750525,0.14591844,0.20835885,0.15706718,0.121005766,4.0,
4_189_0,0.1374102,0.117770076,0.10572339,0.09807136,0.2734695,0.17893335,0.11463088,4.0,
4_190_0,0.15905617,0.14179306,0.1331216,0.12924844,0.25229657,0.1767663,0.12195356,4.0,
4_191_0,0.15554178,0.13935378,0.12612058,0.1303932,0.20544213,0.19753495,0.15768099,4.0,
4_192_0,0.18042326,0.16920723,0.16221271,0.17420816,0.1960252,0.18701218,0.15460712,4.0,
4_193_0,0.14634588,0.12653348,0.110067286,0.09793735,0.14992088,0.12722789,0.11002466,4.0,
4_194_0,0.17377914,0.15988673,0.14679116,0.14698598,0.16446345,0.16247162,0.13993397,4.0,
4_195_0,0.22005418,0.21605548,0.210543,0.22569999,0.25065488,0.21474415,0.15630952,4.0,
4_196_0,0.17659305,0.16285461,0.15437728,0.15618612,0.23982137,0.19639476,0.15508644,4.0,
4_197_0,0.22255309,0.21446492,0.2145473,0.23312032,0.2708698,0.22871983,0.16813806,4.0,
4_198_0,0.15916425,0.14356159,0.12911081,0.12922275,0.24799302,0.16840127,0.11928852,4.0,
4_199_0,0.18345027,0.1724211,0.16417612,0.17094475,0.21124044,0.20249787,0.17023668,4.0,
5_0_0,0.1532143,0.1350679,0.1188028,0.117093235,0.18036245,0.15174156,0.12287944,5.0,
5_1_0,0.15734637,0.13930121,0.12052314,0.12625287,0.15556292,0.14225388,0.11187785,5.0,
5_2_0,0.16756299,0.15306187,0.14504105,0.14728154,0.19894543,0.17840928,0.1428854,5.0,
5_3_0,0.16401841,0.1492353,0.13898185,0.13904853,0.21343498,0.18591179,0.14657576,5.0,
5_4_0,0.16066033,0.14315616,0.13035126,0.1310765,0.17699833,0.15365599,0.13361558,5.0,
5_5_0,0.14673729,0.1269194,0.103973664,0.096532,0.14358453,0.118464656,0.09877343,5.0,
5_6_0,0.16720726,0.15197285,0.13230549,0.13127062,0.18491116,0.16789892,0.13968113,5.0,
5_7_0,0.18080789,0.17066623,0.16814789,0.16480856,0.33089823,0.23615822,0.16359851,5.0,
5_8_0,0.1578499,0.141236,0.13203767,0.12913366,0.22172272,0.16625117,0.12990922,5.0,
5_9_0,0.15372035,0.13728322,0.12747657,0.12847571,0.23100641,0.20757666,0.15887694,5.0,
5_10_0,0.17582548,0.15976481,0.142116,0.14192821,0.14892213,0.14133354,0.121429235,5.0,
5_11_0,0.15461193,0.13794285,0.12595268,0.12650682,0.21254644,0.17684357,0.14333554,5.0,
5_12_0,0.15830404,0.13990143,0.12199618,0.11823159,0.1550941,0.14542226,0.12258083,5.0,
5_13_0,0.15895307,0.14130986,0.12503248,0.12170108,0.1965812,0.1616751,0.12969604,5.0,
5_14_0,0.16062778,0.14566636,0.13808934,0.1537644,0.2090388,0.19937757,0.17449676,5.0,
5_15_0,0.17277932,0.15675373,0.14711727,0.14616968,0.18782394,0.17908803,0.15015571,5.0,
5_16_0,0.16907509,0.1535211,0.14084099,0.13952418,0.20446873,0.16841316,0.13389008,5.0,
5_17_0,0.15936255,0.14266568,0.13064282,0.12483616,0.19847672,0.15708466,0.12700832,5.0,
5_18_0,0.16872376,0.15463465,0.14793617,0.14873259,0.2380919,0.19764915,0.15614817,5.0,
5_19_0,0.15701133,0.1395505,0.12936798,0.14221755,0.19415578,0.17396736,0.15072659,5.0,
5_20_0,0.15057808,0.13097204,0.11000371,0.10264345,0.14718696,0.11932236,0.101771556,5.0,
5_21_0,0.16160084,0.14566334,0.1350251,0.13806883,0.19927368,0.17962018,0.14841956,5.0,
5_22_0,0.16979706,0.15604302,0.15196723,0.15883029,0.26793528,0.19548443,0.14718421,5.0,
5_23_0,0.16327868,0.14706944,0.13548963,0.13612878,0.20323843,0.1780047,0.14599067,5.0,
5_24_0,0.15794367,0.14160825,0.12966014,0.12695116,0.21594605,0.16335243,0.12231207,5.0,
5_25_0,0.17474213,0.16153474,0.15519068,0.15856668,0.23696847,0.2061026,0.16830385,5.0,
5_26_0,0.16281688,0.14793718,0.13893011,0.13982338,0.22318973,0.1763449,0.13858412,5.0,
5_27_0,0.16644385,0.1516056,0.14246579,0.14571172,0.20817287,0.18902694,0.14989857,5.0,
5_28_0,0.15343139,0.13499516,0.121693514,0.124627255,0.21545005,0.16858226,0.13437091,5.0,
5_29_0,0.17124225,0.15692957,0.1440528,0.14461453,0.20738107,0.17816605,0.14813195,5.0,
5_30_0,0.18542016,0.17286372,0.16104251,0.16954088,0.18747972,0.1741848,0.16776742,5.0,
5_31_0,0.1609482,0.14479096,0.1399461,0.15947054,0.22514082,0.23996753,0.20967448,5.0,
5_32_0,0.14945279,0.12959644,0.1189397,0.13734335,0.2059905,0.16521783,0.14036655,5.0,
5_33_0,0.15484259,0.13876393,0.13029313,0.12951832,0.2393475,0.1953762,0.14907566,5.0,
5_34_0,0.15736116,0.13949896,0.11942206,0.11151315,0.19685033,0.13839778,0.105165094,5.0,
5_35_0,0.15928121,0.14181814,0.12487034,0.12131888,0.20501748,0.1608631,0.12219877,5.0,
5_36_0,0.14078832,0.12254208,0.11595533,0.108647764,0.3304873,0.24380913,0.14827831,5.0,
5_37_0,0.15619512,0.13818072,0.12328634,0.11836083,0.19648573,0.14937614,0.11935794,5.0,
5_38_0,0.16267355,0.1468018,0.13781388,0.14521468,0.19432123,0.16997835,0.14542733,5.0,
5_39_0,0.15615554,0.13764586,0.12646821,0.12905176,0.16232511,0.15532948,0.13424106,5.0,
5_40_0,0.15417118,0.1365833,0.12354899,0.11861649,0.20818084,0.17040738,0.13203806,5.0,
5_41_0,0.15996845,0.14246057,0.13082147,0.12836082,0.1805802,0.14748886,0.12030279,5.0,
5_42_0,0.15544859,0.1384021,0.12672044,0.12636584,0.19312206,0.17543839,0.14126341,5.0,
5_43_0,0.1515463,0.13376243,0.120119765,0.1188558,0.208588,0.17459534,0.13746095,5.0,
5_44_0,0.15191504,0.13295452,0.11341171,0.10673088,0.18382636,0.14843285,0.11763775,5.0,
5_45_0,0.15392062,0.1363402,0.12368877,0.12363921,0.18728481,0.157092,0.12760974,5.0,
5_46_0,0.14752768,0.12751365,0.10962295,0.10406671,0.18690829,0.14231119,0.10620746,5.0,
5_47_0,0.15875745,0.1409395,0.12467524,0.119463876,0.16120788,0.13633819,0.11110331,5.0,
5_48_0,0.12953795,0.10786904,0.10049215,0.07619422,0.38405764,0.18009402,0.092506215,5.0,
5_49_0,0.16014105,0.14410965,0.13459669,0.13338624,0.21612477,0.1848639,0.14683978,5.0,
5_50_0,0.15266119,0.13410519,0.12089131,0.11725584,0.20694274,0.16367066,0.12591706,5.0,
5_51_0,0.16037461,0.14418478,0.13923855,0.14115508,0.24173315,0.20002946,0.1517719,5.0,
5_52_0,0.1373089,0.115234286,0.09473927,0.087440826,0.13795449,0.09857158,0.07343796,5.0,
